瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),嚼档(%),利汲(cm),傈款樊(10盒困)
146,傈林,2022-04-23 12:00,21,,1.2,55,,8
146,傈林,2022-04-23 13:00,23.5,,.9,47,,8
146,傈林,2022-04-23 14:00,24.3,,1.8,46,,8
146,傈林,2022-04-23 15:00,25.1,,.9,39,,9
146,傈林,2022-04-23 16:00,24.7,,1.6,40,,8
146,傈林,2022-04-23 17:00,24.8,,1,39,,7
146,傈林,2022-04-23 18:00,23.7,,1.4,40,,9
146,傈林,2022-04-23 19:00,21.5,,1.7,58,,8
146,傈林,2022-04-23 20:00,19.6,,2.6,62,,9
146,傈林,2022-04-23 21:00,18.4,,.8,67,,9
146,傈林,2022-04-23 22:00,16,,1.9,76,,9
146,傈林,2022-04-23 23:00,15,,1,81,,5
146,傈林,2022-04-24 00:00,14.6,,1.1,82,,9
146,傈林,2022-04-24 01:00,14.1,,1.2,86,,7
146,傈林,2022-04-24 02:00,14.7,,.9,84,,6
146,傈林,2022-04-24 03:00,14.3,,.7,85,,5
146,傈林,2022-04-24 04:00,13.9,,.6,88,,9
146,傈林,2022-04-24 05:00,14.5,,.6,85,,9
146,傈林,2022-04-24 06:00,14.9,,.2,84,,8
146,傈林,2022-04-24 07:00,15.9,,1,81,,7
146,傈林,2022-04-24 08:00,17.8,,.4,73,,7
146,傈林,2022-04-24 09:00,20.3,,.9,64,,0
146,傈林,2022-04-24 10:00,21.2,,1.5,60,,0
146,傈林,2022-04-24 11:00,22.9,,1.7,54,,0
146,傈林,2022-04-24 12:00,24,,2.5,52,,0
146,傈林,2022-04-24 13:00,24.8,,1.9,53,,2
146,傈林,2022-04-24 14:00,25,,3.1,52,,0
146,傈林,2022-04-24 15:00,23.7,,3.5,59,,0
146,傈林,2022-04-24 16:00,22.3,,3.6,63,,0
146,傈林,2022-04-24 17:00,20.8,,2.8,65,,0
146,傈林,2022-04-24 18:00,19.8,,1.7,71,,0
146,傈林,2022-04-24 19:00,17.8,,1.9,80,,3
146,傈林,2022-04-24 20:00,16.9,,2.5,84,,4
146,傈林,2022-04-24 21:00,16.7,,.9,84,,4
146,傈林,2022-04-24 22:00,16.7,,.6,85,,4
146,傈林,2022-04-24 23:00,15.8,,.9,89,,9
146,傈林,2022-04-25 00:00,16.6,,.6,86,,9
146,傈林,2022-04-25 01:00,16.5,,1.1,87,,9
146,傈林,2022-04-25 02:00,16.7,,.3,85,,6
146,傈林,2022-04-25 03:00,15,,1.5,90,,9
146,傈林,2022-04-25 04:00,15.4,,1,88,,10
146,傈林,2022-04-25 05:00,15.6,,1.5,87,,10
146,傈林,2022-04-25 06:00,15.9,,1.6,85,,10
146,傈林,2022-04-25 07:00,16.3,,1.4,83,,9
146,傈林,2022-04-25 08:00,17.1,,1.4,81,,2
146,傈林,2022-04-25 09:00,19.4,,1.2,69,,5
146,傈林,2022-04-25 10:00,21.3,,1,61,,6
146,傈林,2022-04-25 11:00,23.8,,1.3,55,,8
146,傈林,2022-04-25 12:00,24.5,,1.2,46,,8
146,傈林,2022-04-25 13:00,25.5,,1.8,39,,10
146,傈林,2022-04-25 14:00,25.4,,1.2,40,,10
146,傈林,2022-04-25 15:00,25.7,,.6,44,,10
146,傈林,2022-04-25 16:00,24.7,,1.1,47,,10
146,傈林,2022-04-25 17:00,24.7,,.8,46,,10
146,傈林,2022-04-25 18:00,23.4,,1,51,,10
146,傈林,2022-04-25 19:00,23.5,,.5,50,,10
146,傈林,2022-04-25 20:00,22.7,,1.7,56,,10
146,傈林,2022-04-25 21:00,22,0,.6,57,,10
146,傈林,2022-04-25 22:00,19.7,1,.8,71,,10
146,傈林,2022-04-25 23:00,17.6,4.6,.4,92,,10
146,傈林,2022-04-26 00:00,16.4,5.9,1,95,,10
146,傈林,2022-04-26 01:00,16,7.3,1.4,95,,10
146,傈林,2022-04-26 02:00,16.8,.3,1.5,92,,10
146,傈林,2022-04-26 03:00,17.4,0,.9,91,,10
146,傈林,2022-04-26 04:00,18.6,0,1.4,89,,10
146,傈林,2022-04-26 05:00,18.4,1.3,1,95,,10
146,傈林,2022-04-26 06:00,17.4,3.5,1.5,96,,10
146,傈林,2022-04-26 07:00,17.9,6.3,.7,97,,10
146,傈林,2022-04-26 08:00,17,3.5,1.7,97,,10
146,傈林,2022-04-26 09:00,16.8,3.9,1,97,,10
146,傈林,2022-04-26 10:00,17.1,.7,0,97,,10
146,傈林,2022-04-26 11:00,18.1,.5,.2,93,,10
146,傈林,2022-04-26 12:00,18.3,,2.1,90,,10
146,傈林,2022-04-26 13:00,18.1,0,1.3,91,,10
146,傈林,2022-04-26 14:00,18.5,0,1.4,90,,10
146,傈林,2022-04-26 15:00,19.8,,1.3,87,,10
146,傈林,2022-04-26 16:00,19.7,,2.5,85,,10
146,傈林,2022-04-26 17:00,19.5,,2,84,,10
146,傈林,2022-04-26 18:00,19.1,,2.6,82,,7
146,傈林,2022-04-26 19:00,18,,2,83,,9
146,傈林,2022-04-26 20:00,17.7,,1.2,81,,9
146,傈林,2022-04-26 21:00,16.9,,1.6,84,,6
146,傈林,2022-04-26 22:00,16.2,,.4,87,,0
146,傈林,2022-04-26 23:00,15.5,,1.7,89,,0
146,傈林,2022-04-27 00:00,14,,.4,90,,3
146,傈林,2022-04-27 01:00,13.6,,1.2,91,,7
146,傈林,2022-04-27 02:00,12.7,,1.3,93,,7
146,傈林,2022-04-27 03:00,12.2,,.4,96,,7
146,傈林,2022-04-27 04:00,12.3,,0,96,,7
146,傈林,2022-04-27 05:00,12,,.9,96,,6
146,傈林,2022-04-27 06:00,11.4,,.6,95,,4
146,傈林,2022-04-27 07:00,12.3,,.8,86,,6
146,傈林,2022-04-27 08:00,13.1,,1.7,63,,7
146,傈林,2022-04-27 09:00,14.8,,2,51,,7
146,傈林,2022-04-27 10:00,17.2,,1.1,40,,6
146,傈林,2022-04-27 11:00,17.6,,1,37,,5
146,傈林,2022-04-27 12:00,19.4,,1.2,37,,5
146,傈林,2022-04-27 13:00,20.4,,1.7,34,,6
146,傈林,2022-04-27 14:00,20.5,,2.5,34,,7
146,傈林,2022-04-27 15:00,21.3,,2.2,33,,7
146,傈林,2022-04-27 16:00,20.1,,3,43,,7
146,傈林,2022-04-27 17:00,19.3,,3.2,46,,6
146,傈林,2022-04-27 18:00,17.6,,3.2,50,,2
146,傈林,2022-04-27 19:00,15.9,,3.1,41,,1
146,傈林,2022-04-27 20:00,14.9,,1.6,47,,0
146,傈林,2022-04-27 21:00,14.3,,.7,48,,0
146,傈林,2022-04-27 22:00,13.2,,1.8,60,,0
146,傈林,2022-04-27 23:00,12.4,,1.2,65,,5
146,傈林,2022-04-28 00:00,12,,1.5,67,,6
146,傈林,2022-04-28 01:00,11.5,,.6,67,,5
146,傈林,2022-04-28 02:00,11.4,,.6,72,,5
146,傈林,2022-04-28 03:00,10.9,,.7,75,,6
146,傈林,2022-04-28 04:00,9.9,,.9,78,,3
146,傈林,2022-04-28 05:00,9.9,,.5,79,,2
146,傈林,2022-04-28 06:00,9.9,,1.2,78,,0
146,傈林,2022-04-28 07:00,10.7,,.8,77,,0
146,傈林,2022-04-28 08:00,13.2,,.9,69,,0
146,傈林,2022-04-28 09:00,15.6,,1.2,60,,0
146,傈林,2022-04-28 10:00,17.9,,.5,50,,0
146,傈林,2022-04-28 11:00,20.8,,1.3,43,,0
146,傈林,2022-04-28 12:00,24,,1.6,44,,3
146,傈林,2022-04-28 13:00,23.2,,3.3,46,,6
146,傈林,2022-04-28 14:00,20.4,,4.4,50,,8
146,傈林,2022-04-28 15:00,18.4,,4.3,51,,10
146,傈林,2022-04-28 16:00,18.1,,3.1,50,,8
146,傈林,2022-04-28 17:00,17.4,,1.9,41,,8
146,傈林,2022-04-28 18:00,17.3,,.8,38,,6
146,傈林,2022-04-28 19:00,17.2,,.3,43,,8
146,傈林,2022-04-28 20:00,16.3,,1.4,50,,6
146,傈林,2022-04-28 21:00,16.1,,1.6,58,,8
146,傈林,2022-04-28 22:00,15.5,,1.1,58,,10
146,傈林,2022-04-28 23:00,16,,.6,54,,10
146,傈林,2022-04-29 00:00,15.9,,.6,56,,10
146,傈林,2022-04-29 01:00,15.7,,.4,59,,10
146,傈林,2022-04-29 02:00,14.9,,1.4,64,,10
146,傈林,2022-04-29 03:00,13.9,.1,1.6,74,,10
146,傈林,2022-04-29 04:00,12.1,2.5,2.1,90,,10
146,傈林,2022-04-29 05:00,11.8,3.1,1.5,95,,10
146,傈林,2022-04-29 06:00,11.5,3.3,1.1,95,,10
146,傈林,2022-04-29 07:00,11.2,2.6,1.5,96,,10
146,傈林,2022-04-29 08:00,11.1,1,2,93,,10
146,傈林,2022-04-29 09:00,11.5,.2,1.7,89,,10
146,傈林,2022-04-29 10:00,12.3,,1.2,84,,10
146,傈林,2022-04-29 11:00,14.4,,1.7,72,,6
146,傈林,2022-04-29 12:00,15.5,,1.2,62,,6
146,傈林,2022-04-29 13:00,16.5,,3.6,58,,5
146,傈林,2022-04-29 14:00,17.6,,2.5,52,,6
146,傈林,2022-04-29 15:00,17.5,,2.9,52,,6
146,傈林,2022-04-29 16:00,16.5,,2.9,53,,7
146,傈林,2022-04-29 17:00,16.6,,2.2,54,,7
146,傈林,2022-04-29 18:00,15.6,,2.6,54,,9
146,傈林,2022-04-29 19:00,14.8,,1.8,55,,5
146,傈林,2022-04-29 20:00,14,,1.8,57,,9
146,傈林,2022-04-29 21:00,12.9,,.9,63,,0
146,傈林,2022-04-29 22:00,12.7,,.7,63,,1
146,傈林,2022-04-29 23:00,12.6,,.9,65,,5
146,傈林,2022-04-30 00:00,12.5,,.7,70,,9
146,傈林,2022-04-30 01:00,12.1,,1.3,72,,8
146,傈林,2022-04-30 02:00,12,,1.3,71,,7
146,傈林,2022-04-30 03:00,12.1,,1.2,73,,9
146,傈林,2022-04-30 04:00,12.5,,.7,70,,9
146,傈林,2022-04-30 05:00,12.6,,1.1,71,,9
146,傈林,2022-04-30 06:00,12.4,,1,72,,9
146,傈林,2022-04-30 07:00,12.5,,.8,72,,9
146,傈林,2022-04-30 08:00,12.9,0,1,70,,9
146,傈林,2022-04-30 09:00,13.9,,.7,71,,9
146,傈林,2022-04-30 10:00,14.3,,1.4,74,,9
146,傈林,2022-04-30 11:00,14.8,,1.7,73,,9
146,傈林,2022-04-30 12:00,14.3,,3.3,73,,9
146,傈林,2022-04-30 13:00,14.7,,2,69,,9
146,傈林,2022-04-30 14:00,15.8,,3.1,64,,9
146,傈林,2022-04-30 15:00,16.4,,3.7,63,,6
146,傈林,2022-04-30 16:00,15.4,,3.9,69,,7
146,傈林,2022-04-30 17:00,14.3,,3,72,,7
146,傈林,2022-04-30 18:00,13,,2.5,77,,8
146,傈林,2022-04-30 19:00,12.3,,2.3,79,,9
146,傈林,2022-04-30 20:00,11.9,,2.1,80,,10
146,傈林,2022-04-30 21:00,11.5,,2.6,80,,9
146,傈林,2022-04-30 22:00,10.8,,2.4,77,,10
146,傈林,2022-04-30 23:00,10.6,,1.7,77,,10
146,傈林,2022-05-01 00:00,10.5,,.4,79,,9
146,傈林,2022-05-01 01:00,10.4,,1.4,83,,9
146,傈林,2022-05-01 02:00,10.1,,1,86,,10
146,傈林,2022-05-01 03:00,9.7,,.8,88,,9
146,傈林,2022-05-01 04:00,9.2,,1.1,87,,6
146,傈林,2022-05-01 05:00,8.9,,0,87,,6
146,傈林,2022-05-01 06:00,8.6,,.5,89,,5
146,傈林,2022-05-01 07:00,9,,1.3,88,,4
146,傈林,2022-05-01 08:00,10.9,,.7,75,,0
146,傈林,2022-05-01 09:00,11.9,,2,64,,0
146,傈林,2022-05-01 10:00,13.5,,1.5,56,,0
146,傈林,2022-05-01 11:00,15.4,,1.6,49,,0
146,傈林,2022-05-01 12:00,16.5,,2.1,36,,1
146,傈林,2022-05-01 13:00,17.4,,2.7,31,,0
146,傈林,2022-05-01 14:00,17.7,,3.9,26,,2
146,傈林,2022-05-01 15:00,17.5,,3.9,28,,1
146,傈林,2022-05-01 16:00,16.9,,3.6,27,,1
146,傈林,2022-05-01 17:00,16.5,,3.7,30,,0
146,傈林,2022-05-01 18:00,15.6,,3.2,27,,0
146,傈林,2022-05-01 19:00,14.1,,2.2,39,,0
146,傈林,2022-05-01 20:00,13,,2.2,52,,3
146,傈林,2022-05-01 21:00,12.5,,1.1,52,,0
146,傈林,2022-05-01 22:00,12.1,,1,49,,0
146,傈林,2022-05-01 23:00,10.9,,1,51,,0
146,傈林,2022-05-02 00:00,10.9,,1,53,,0
146,傈林,2022-05-02 01:00,10.9,,1.1,59,,1
146,傈林,2022-05-02 02:00,11.4,,1.4,60,,8
146,傈林,2022-05-02 03:00,9.7,,1,64,,5
146,傈林,2022-05-02 04:00,10.4,,1.1,66,,5
146,傈林,2022-05-02 05:00,11.2,,1.2,72,,4
146,傈林,2022-05-02 06:00,10.9,,.8,69,,7
146,傈林,2022-05-02 07:00,11.3,,.7,71,,2
146,傈林,2022-05-02 08:00,13.3,,.9,65,,4
146,傈林,2022-05-02 09:00,15,,.8,62,,3
146,傈林,2022-05-02 10:00,16,,.9,52,,4
146,傈林,2022-05-02 11:00,18.1,,.9,47,,2
146,傈林,2022-05-02 12:00,18.1,,2.3,37,,1
146,傈林,2022-05-02 13:00,18.8,,3,38,,3
146,傈林,2022-05-02 14:00,19.1,,3.8,33,,3
146,傈林,2022-05-02 15:00,18.9,,4,36,,1
146,傈林,2022-05-02 16:00,18.5,,4.1,28,,0
146,傈林,2022-05-02 17:00,17.3,,4.4,31,,0
146,傈林,2022-05-02 18:00,15.2,,4.5,33,,0
146,傈林,2022-05-02 19:00,13.9,,3.4,37,,0
146,傈林,2022-05-02 20:00,12.7,,1.7,48,,0
146,傈林,2022-05-02 21:00,11.7,,1.7,54,,0
146,傈林,2022-05-02 22:00,11.3,,1.5,55,,5
146,傈林,2022-05-02 23:00,10.7,,1.2,56,,6
146,傈林,2022-05-03 00:00,9.9,,.5,61,,0
146,傈林,2022-05-03 01:00,8.9,,1.3,66,,0
146,傈林,2022-05-03 02:00,7.8,,1.5,70,,7
146,傈林,2022-05-03 03:00,7,,1.2,72,,0
146,傈林,2022-05-03 04:00,7,,.9,76,,0
146,傈林,2022-05-03 05:00,6.6,,1.1,73,,0
146,傈林,2022-05-03 06:00,6.5,,1.4,76,,0
146,傈林,2022-05-03 07:00,8.2,,1.1,69,,0
146,傈林,2022-05-03 08:00,10.7,,1,62,,0
146,傈林,2022-05-03 09:00,13.1,,.9,56,,0
146,傈林,2022-05-03 10:00,15.2,,.8,45,,0
146,傈林,2022-05-03 11:00,18,,1.8,39,,0
146,傈林,2022-05-03 12:00,17.8,,2.8,39,,0
146,傈林,2022-05-03 13:00,18.7,,2.4,28,,0
146,傈林,2022-05-03 14:00,19.1,,2.9,30,,0
146,傈林,2022-05-03 15:00,20.2,,2.6,30,,0
146,傈林,2022-05-03 16:00,20.8,,2.4,35,,0
146,傈林,2022-05-03 17:00,20.1,,2.3,35,,0
146,傈林,2022-05-03 18:00,18.4,,3.1,38,,0
146,傈林,2022-05-03 19:00,16.5,,2.2,35,,0
146,傈林,2022-05-03 20:00,15.3,,2.5,40,,0
146,傈林,2022-05-03 21:00,14.3,,1.3,45,,0
146,傈林,2022-05-03 22:00,14.2,,.9,51,,0
146,傈林,2022-05-03 23:00,12.4,,1.7,56,,5
146,傈林,2022-05-04 00:00,11.6,,1.4,60,,0
146,傈林,2022-05-04 01:00,10.9,,1.3,62,,4
146,傈林,2022-05-04 02:00,10.2,,1.6,65,,4
146,傈林,2022-05-04 03:00,9.4,,1.5,68,,0
146,傈林,2022-05-04 04:00,9.6,,1.3,68,,0
146,傈林,2022-05-04 05:00,9.5,,1,69,,0
146,傈林,2022-05-04 06:00,9.9,,1.1,66,,0
146,傈林,2022-05-04 07:00,11.9,,1.4,61,,0
146,傈林,2022-05-04 08:00,14.7,,1.6,53,,0
146,傈林,2022-05-04 09:00,18.1,,1.5,41,,0
146,傈林,2022-05-04 10:00,19.9,,1.4,32,,0
146,傈林,2022-05-04 11:00,22,,1.5,28,,0
146,傈林,2022-05-04 12:00,22.6,,2.1,28,,0
146,傈林,2022-05-04 13:00,23.6,,2.3,32,,0
146,傈林,2022-05-04 14:00,23.9,,2.7,32,,0
146,傈林,2022-05-04 15:00,23.8,,1.7,32,,0
146,傈林,2022-05-04 16:00,24.3,,2.5,32,,0
146,傈林,2022-05-04 17:00,22.6,,3.1,32,,0
146,傈林,2022-05-04 18:00,20.9,,3,35,,0
146,傈林,2022-05-04 19:00,18.8,,1.9,38,,0
146,傈林,2022-05-04 20:00,17.4,,1.9,39,,0
146,傈林,2022-05-04 21:00,17.8,,.5,39,,0
146,傈林,2022-05-04 22:00,16.7,,.6,44,,0
146,傈林,2022-05-04 23:00,15.2,,.9,52,,0
146,傈林,2022-05-05 00:00,13.8,,1.4,57,,0
146,傈林,2022-05-05 01:00,12.9,,1.3,59,,0
146,傈林,2022-05-05 02:00,12.2,,1.9,61,,0
146,傈林,2022-05-05 03:00,11.6,,1.5,66,,0
146,傈林,2022-05-05 04:00,11.7,,1.7,68,,0
146,傈林,2022-05-05 05:00,11,,1.5,71,,0
146,傈林,2022-05-05 06:00,11.1,,1.4,72,,0
146,傈林,2022-05-05 07:00,13.3,,1.1,66,,0
146,傈林,2022-05-05 08:00,16.1,,.6,57,,0
146,傈林,2022-05-05 09:00,18.2,,1.1,53,,0
146,傈林,2022-05-05 10:00,20.3,,1.2,45,,0
146,傈林,2022-05-05 11:00,22.2,,1.3,43,,0
146,傈林,2022-05-05 12:00,22.2,,1.6,41,,0
146,傈林,2022-05-05 13:00,23.6,,2.2,39,,0
146,傈林,2022-05-05 14:00,24.5,,1.4,37,,0
146,傈林,2022-05-05 15:00,24.2,,2.3,36,,0
146,傈林,2022-05-05 16:00,25.5,,2.4,39,,0
146,傈林,2022-05-05 17:00,23.9,,2.7,44,,0
146,傈林,2022-05-05 18:00,22.5,,3.3,50,,0
146,傈林,2022-05-05 19:00,20.6,,1.6,56,,0
146,傈林,2022-05-05 20:00,19.6,,1.4,59,,0
146,傈林,2022-05-05 21:00,19.3,,1.2,59,,0
146,傈林,2022-05-05 22:00,18.5,,.7,63,,0
146,傈林,2022-05-05 23:00,16.6,,1.9,71,,0
146,傈林,2022-05-06 00:00,16.1,,1.7,73,,0
146,傈林,2022-05-06 01:00,15.2,,1.6,75,,0
146,傈林,2022-05-06 02:00,15.1,,1.6,76,,2
146,傈林,2022-05-06 03:00,14.9,,1.1,76,,0
146,傈林,2022-05-06 04:00,14.2,,1.2,80,,0
146,傈林,2022-05-06 05:00,13.8,,1.7,83,,0
146,傈林,2022-05-06 06:00,14.2,,1.3,80,,0
146,傈林,2022-05-06 07:00,16.1,,.5,72,,0
146,傈林,2022-05-06 08:00,18.5,,.8,64,,0
146,傈林,2022-05-06 09:00,21,,.3,53,,0
146,傈林,2022-05-06 10:00,22.4,,1.6,50,,0
146,傈林,2022-05-06 11:00,24,,1.5,48,,1
146,傈林,2022-05-06 12:00,24.6,,1.6,45,,3
146,傈林,2022-05-06 13:00,24.5,,2.8,43,,4
146,傈林,2022-05-06 14:00,26.1,,2,41,,6
146,傈林,2022-05-06 15:00,25.8,,1.7,40,,7
146,傈林,2022-05-06 16:00,25,,3.3,43,,5
146,傈林,2022-05-06 17:00,24.9,,2.1,44,,1
146,傈林,2022-05-06 18:00,23.7,,3.2,44,,2
146,傈林,2022-05-06 19:00,22.4,,3.2,48,,4
146,傈林,2022-05-06 20:00,20.9,,1.4,56,,0
146,傈林,2022-05-06 21:00,20.2,,.9,63,,0
146,傈林,2022-05-06 22:00,18.8,,.9,70,,0
146,傈林,2022-05-06 23:00,17.9,,1.9,75,,0
146,傈林,2022-05-07 00:00,17.2,,.7,81,,0
146,傈林,2022-05-07 01:00,16.6,,.8,85,,2
146,傈林,2022-05-07 02:00,16.2,,.2,88,,4
146,傈林,2022-05-07 03:00,15.9,,.8,83,,0
146,傈林,2022-05-07 04:00,15.3,,.8,83,,0
146,傈林,2022-05-07 05:00,13.9,,.5,88,,4
146,傈林,2022-05-07 06:00,14.6,,1,88,,9
146,傈林,2022-05-07 07:00,15.9,,.5,83,,9
146,傈林,2022-05-07 08:00,17.3,,.5,79,,8
146,傈林,2022-05-07 09:00,18.3,,.6,81,,9
146,傈林,2022-05-07 10:00,18.6,,1,76,,9
146,傈林,2022-05-07 11:00,20.7,,1.6,69,,7
146,傈林,2022-05-07 12:00,21.2,,3.2,68,,5
146,傈林,2022-05-07 13:00,20.1,,3.7,61,,3
146,傈林,2022-05-07 14:00,21.9,,2.7,53,,1
146,傈林,2022-05-07 15:00,22.2,,2.5,46,,0
146,傈林,2022-05-07 16:00,21.8,,3.5,44,,1
146,傈林,2022-05-07 17:00,21.1,,3.3,51,,1
146,傈林,2022-05-07 18:00,19.7,,2.9,49,,2
146,傈林,2022-05-07 19:00,17.8,,3,46,,6
146,傈林,2022-05-07 20:00,16.3,,2.7,48,,6
146,傈林,2022-05-07 21:00,15,,3,51,,0
146,傈林,2022-05-07 22:00,14.1,,1.1,53,,0
146,傈林,2022-05-07 23:00,13.6,,1.3,54,,0
146,傈林,2022-05-08 00:00,12.8,,.4,61,,3
146,傈林,2022-05-08 01:00,11.9,,.6,66,,6
146,傈林,2022-05-08 02:00,11.5,,.8,71,,10
146,傈林,2022-05-08 03:00,12.2,,.1,68,,5
146,傈林,2022-05-08 04:00,12.4,,.4,67,,6
146,傈林,2022-05-08 05:00,12.2,,.3,68,,6
146,傈林,2022-05-08 06:00,11.8,,.8,76,,8
146,傈林,2022-05-08 07:00,13.2,,.2,69,,9
146,傈林,2022-05-08 08:00,14.4,,1,68,,9
146,傈林,2022-05-08 09:00,17,,1,53,,5
146,傈林,2022-05-08 10:00,19.2,,1.2,45,,7
146,傈林,2022-05-08 11:00,20.5,,1.3,40,,7
146,傈林,2022-05-08 12:00,21.8,,2.1,39,,5
146,傈林,2022-05-08 13:00,23.2,,1.5,36,,3
146,傈林,2022-05-08 14:00,22.3,,2.2,38,,6
146,傈林,2022-05-08 15:00,22.2,,1.5,39,,8
146,傈林,2022-05-08 16:00,21.2,,3.7,50,,7
146,傈林,2022-05-08 17:00,19.7,,3.6,56,,8
146,傈林,2022-05-08 18:00,17.7,,3.2,62,,9
146,傈林,2022-05-08 19:00,16.5,,2.8,65,,9
146,傈林,2022-05-08 20:00,15.8,,1.5,67,,10
146,傈林,2022-05-08 21:00,15.4,,1.8,68,,7
146,傈林,2022-05-08 22:00,15.4,,1.5,67,,0
146,傈林,2022-05-08 23:00,15.3,,1.5,67,,10
146,傈林,2022-05-09 00:00,15.3,0,1.2,68,,10
146,傈林,2022-05-09 01:00,15.1,0,1.1,69,,10
146,傈林,2022-05-09 02:00,14.6,0,2,74,,10
146,傈林,2022-05-09 03:00,13.1,0,2.1,76,,10
146,傈林,2022-05-09 04:00,12.3,0,1.2,83,,10
146,傈林,2022-05-09 05:00,12.7,0,.9,83,,10
146,傈林,2022-05-09 06:00,13,,.9,81,,8
146,傈林,2022-05-09 07:00,13.8,,1.3,77,,8
146,傈林,2022-05-09 08:00,15.4,,1.2,66,,8
146,傈林,2022-05-09 09:00,16.7,,1.5,64,,9
146,傈林,2022-05-09 10:00,18.1,,1,57,,8
146,傈林,2022-05-09 11:00,18.5,,.9,53,,6
146,傈林,2022-05-09 12:00,19.3,,1.1,51,,7
146,傈林,2022-05-09 13:00,20.7,,1.6,47,,8
146,傈林,2022-05-09 14:00,21.3,,1,46,,8
146,傈林,2022-05-09 15:00,21.6,,1,44,,8
146,傈林,2022-05-09 16:00,21.2,,2.1,48,,9
146,傈林,2022-05-09 17:00,21.9,,1.9,44,,8
146,傈林,2022-05-09 18:00,20.3,,1.7,56,,8
146,傈林,2022-05-09 19:00,18.4,,1.4,59,,2
146,傈林,2022-05-09 20:00,17.3,,.7,62,,6
146,傈林,2022-05-09 21:00,17,,1,63,,5
146,傈林,2022-05-09 22:00,16.4,,1.1,67,,7
146,傈林,2022-05-09 23:00,15.5,,1.2,73,,9
146,傈林,2022-05-10 00:00,14.5,,1.3,76,,9
146,傈林,2022-05-10 01:00,14.5,,.6,70,,9
146,傈林,2022-05-10 02:00,14.3,,.9,62,,10
146,傈林,2022-05-10 03:00,13.2,,1.1,67,,9
146,傈林,2022-05-10 04:00,13,,1.3,66,,9
146,傈林,2022-05-10 05:00,12.5,,1.2,64,,9
146,傈林,2022-05-10 06:00,11.8,,1,66,,10
146,傈林,2022-05-10 07:00,12.5,,.2,60,,10
146,傈林,2022-05-10 08:00,14.2,,.8,56,,10
146,傈林,2022-05-10 09:00,17.1,,.5,46,,8
146,傈林,2022-05-10 10:00,19.4,,.9,28,,6
146,傈林,2022-05-10 11:00,22,,1,25,,2
146,傈林,2022-05-10 12:00,24.1,,.9,24,,1
146,傈林,2022-05-10 13:00,24.9,,1.9,21,,0
146,傈林,2022-05-10 14:00,25.2,,2.6,24,,1
146,傈林,2022-05-10 15:00,25.4,,1.6,24,,1
146,傈林,2022-05-10 16:00,24.7,,1.8,28,,5
146,傈林,2022-05-10 17:00,21.5,,4.1,35,,8
146,傈林,2022-05-10 18:00,20.9,,2.4,37,,8
146,傈林,2022-05-10 19:00,19,,2.8,41,,7
146,傈林,2022-05-10 20:00,18,,1.9,45,,7
146,傈林,2022-05-10 21:00,17.5,,1.4,53,,8
146,傈林,2022-05-10 22:00,17.3,,.9,53,,9
146,傈林,2022-05-10 23:00,16.7,,1.1,57,,9
146,傈林,2022-05-11 00:00,16.6,,1.1,58,,9
146,傈林,2022-05-11 01:00,16.3,,1.2,63,,4
146,傈林,2022-05-11 02:00,16.2,,.6,60,,6
146,傈林,2022-05-11 03:00,15.7,,.8,63,,10
146,傈林,2022-05-11 04:00,15.2,,.9,63,,8
146,傈林,2022-05-11 05:00,15.5,,.3,64,,9
146,傈林,2022-05-11 06:00,15.6,,.6,65,,8
146,傈林,2022-05-11 07:00,16.2,,.4,69,,9
146,傈林,2022-05-11 08:00,17.6,,.8,60,,9
146,傈林,2022-05-11 09:00,19.6,,.5,50,,7
146,傈林,2022-05-11 10:00,20.5,,1.1,44,,7
146,傈林,2022-05-11 11:00,21.6,,.7,46,,10
146,傈林,2022-05-11 12:00,22.3,,.6,43,,10
146,傈林,2022-05-11 13:00,23.2,,1.1,42,,10
146,傈林,2022-05-11 14:00,22.9,,1.2,41,,10
146,傈林,2022-05-11 15:00,23.7,,1.7,41,,10
146,傈林,2022-05-11 16:00,23.2,,2.4,43,,7
146,傈林,2022-05-11 17:00,22,,3.2,51,,8
146,傈林,2022-05-11 18:00,20.6,,2.3,54,,7
146,傈林,2022-05-11 19:00,19.2,,1.7,57,,10
146,傈林,2022-05-11 20:00,18.1,,1,59,,10
146,傈林,2022-05-11 21:00,17.8,,1.2,59,,8
146,傈林,2022-05-11 22:00,17.3,,1.1,64,,7
146,傈林,2022-05-11 23:00,16.5,,1.1,64,,9
146,傈林,2022-05-12 00:00,16.3,,.8,66,,10
146,傈林,2022-05-12 01:00,16.1,,.8,70,,10
146,傈林,2022-05-12 02:00,15.6,,.7,73,,10
146,傈林,2022-05-12 03:00,15.9,,.7,71,,10
146,傈林,2022-05-12 04:00,15.4,,1.2,75,,10
146,傈林,2022-05-12 05:00,15.5,,.6,75,,10
146,傈林,2022-05-12 06:00,15.3,,.7,79,,10
146,傈林,2022-05-12 07:00,16.1,,0,74,,10
146,傈林,2022-05-12 08:00,17.8,,.4,67,,10
146,傈林,2022-05-12 09:00,19.6,,.4,62,,10
146,傈林,2022-05-12 10:00,20.5,,.6,58,,10
146,傈林,2022-05-12 11:00,21.2,,1.1,57,,10
146,傈林,2022-05-12 12:00,24.1,,.9,52,,10
